movieId,title,genres
3891,Turn It Up (2000),Crime|Drama
238742,Under Pressure: Making 'The Abyss' (1993),Documentary
282667,Viking (2022),Comedy|Sci-Fi
236049,"Trapped, the Crimson Bat (1969)",Action|Adventure|Drama
249700,The Spirit of '43 (1943),Animation
185459,Trimurti (1995),(no genres listed)
281062,"Big Data, Big Brother (2020)",Documentary
196429,The Betrothed (1941),Drama
262765,Project Skyborn (2014),(no genres listed)
215695,Her Dark Past (2016),Thriller
95529,ID:A (2011),Crime|Thriller
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
138788,Fear Lives Here (2013),Horror|Thriller
275061,Virus:32 (2022),Horror
233957,The Standbys (2014),Documentary|Drama
280268,Blank (2022),Drama|Sci-Fi|Thriller
45942,"Mother and the Whore, The (Maman et la putain, La) (1973)",Drama
93116,Paris Belongs to Us (Paris nous appartient) (1961),Mystery
229819,In Between Seasons (2018),Children|Drama|Romance
147855,Poppies Are Also Flowers (1966),Crime|Drama|Mystery
116012,The Young Savages (1961),Crime|Drama
234245,Song o' My Heart (1930),Drama
266042,Forlorn River (1937),Action|Western
228059,Operation Christmas Drop (2020),Children|Comedy|Romance
200324,Teen Spirit (2019),Drama
124232,The Fuller Brush Man (1948),Adventure|Comedy
6492,Tycoon (Oligarkh) (2002),Crime|Drama
99030,Wrong (2012),Comedy|Drama
159666,Poor Boy (2016),Drama|Western
163583,jazzy@32 (a true story) (2016),(no genres listed)
200566,Firehead (1991),Action|Sci-Fi|Thriller
7220,Micki + Maude (1984),Comedy
640,Diabolique (1996),Drama|Thriller
134781,I Hate Luv Storys (2010),Comedy|Drama|Romance
212609,Legend of a Fighter (1982),Action
109569,3 Days to Kill (2014),Action|Crime|Drama
131246,Across the Moon (1995),Comedy|Drama|Romance
149764,The Art of Seduction (2005),Comedy|Drama|Romance
4790,"Return of a Man Called Horse, The (1976)",Western
89926,At Any Second (In jeder Sekunde) (2008),Drama
273857,¿Y cómo es él? (2022),Comedy
220318,The Strong Ones (2019),Drama|Romance
192945,Sollers Point (2017),Drama
272461,Princess Principal Crown Handler: Chapter 1 (2021),Action|Adventure|Animation|Drama|Mystery
129248,Exhibition (2013),Drama
154778,Inori (2012),Documentary
243374,Savage Raghda (2018),Children|Comedy
163206,Forsaken (2016),Horror
71537,Fame (2009),Comedy|Drama|Musical|Romance
1486,"Quiet Room, The (1996)",Drama
213341,Derren Brown: The Heist (2006),Comedy
32444,Carmen (1983),Drama|Musical|Romance
288045,Beauty and the Billionaire (2022),Comedy|Romance
166864,The Hurt Business (2016),Documentary
275441,Torn Hearts (2022),Horror|Thriller
87220,Violent Saturday (1955),Crime|Drama
195407,Seminary Girls (1897),Comedy
161836,Dead Still (2014),Horror
190481,Animal Crossing: The Movie (2006),Animation
165593,The Brave One (1956),Drama
163533,I'll Sleep When I'm Dead (2016),Documentary
153076,Three Days (1992),Drama
221016,The Booksellers (2020),Documentary
80954,Merrily We Live (1938),Comedy|Romance
83369,"Way Back, The (2010)",Drama
161103,I Was a Teenage Frankenstein (1957),Horror|Sci-Fi
161316,Deadly Hero (1976),Crime|Drama|Thriller
3544,Shakes the Clown (1992),Comedy
171309,Killing Reagan (2016),Drama
123200,Jim Jefferies: I Swear to God (2009),Comedy
162736,Sundown (2016),Comedy|Romance
189957,The Witness (1969),Comedy|Drama
120801,Bad Day on the Block (1997),Drama|Thriller
1508,Traveller (1997),Drama
26392,Providence (1977),Drama
204558,The Red Sea Diving Resort (2019),Drama|Thriller
152276,Chic! (2015),Comedy
144452,Golden Chickensss (2014),Comedy|Drama
194026,The Man Who Killed Hitler and Then the Bigfoot (2018),Drama
175587,Nerdland (2016),Animation
283585,Another Soul (2018),Horror|Thriller
107662,Zatoichi's Cane Sword (Zatôichi tekka tabi) (Zatôichi 15) (1967),Action|Adventure|Drama
260955,The Junk Shop (1965),Comedy
216745,The Wrong Missy (2020),Comedy|Romance
175081,Infected (2012),Horror
156609,Neighbors 2: Sorority Rising (2016),Comedy
151359,Hollywood on Trial (1976),(no genres listed)
176521,The Layover (2017),Comedy
118999,"Shoot, Gringo... Shoot! (1968)",Western
136778,The Squeeze (2015),Comedy|Drama
266848,Voyage of Time: The IMAX Experience (2016),Documentary
129250,Superfast! (2015),(no genres listed)
121775,Kim (1984),Adventure|Children|Drama
197883,The Farewell (2019),Comedy
33921,Retrogade (2004),Action|Adventure|Sci-Fi
172067,Batman & Bill (2017),Documentary
479,Judgment Night (1993),Action|Crime|Thriller
230423,The Nativity (2010),Drama
203258,The Calling (2000),Horror
137496,Vingt-quatre heures de la vie d'un clown (1945),(no genres listed)
190915,Angel (2005),Children|Comedy|Fantasy
124519,Snow White and the Three Stooges (1961),Adventure|Children|Comedy|Drama|Fantasy
204080,Crossroads (1937),(no genres listed)
266852,The Zoo (1962),Documentary
125658,Margaret (2009),Comedy|Drama|Romance
204882,Peer Gynt (1934),(no genres listed)
219726,The Old Guard (2020),Action|Fantasy
3314,"Big Trees, The (1952)",Action|Drama
1087,Madame Butterfly (1995),Musical
149668,Little Lips (1978),Drama
164977,The Gay Desperado (1936),Comedy
74159,Ethan Mao (2004),Drama|Thriller
66252,Canyon Passage (1946),Action|Romance|Western
126579,Zodiac (2014),Sci-Fi
172547,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy
248012,22 vs. Earth (2021),Animation|Children|Comedy
196439,"How to Drown Dr. Mracek, the Lawyer (1975)",Children|Comedy
192287,Surprise Party (2002),Comedy|Romance
154178,Spike Island (2012),Drama
6570,"Lucía, Lucía (Hija del caníbal, La) (2003)",Comedy|Drama
279762,Sanctuary (2022),Drama|Thriller
258101,Kis Kisko Pyaar Karoon (2015),Comedy|Romance
148050,Traffic Crossing Leeds Bridge (1888),Documentary
203324,The Perfume of Yvonne (1994),Drama|Romance
289863,Hitler's Steel Beast (2017),Documentary
245302,Climbing Blind (2020),Documentary
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
114093,Camel Spiders (2011),Horror|Sci-Fi
5174,"Field, The (1990)",Drama
167420,The Master and Margarita (1994),Drama|Fantasy|Mystery|Romance
92652,Windfall (2010),Documentary
185263,Deaf child (2017),Documentary
8805,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime
124422,Forty Deuce (1982),(no genres listed)
163609,The Greater Good (2011),Documentary|Drama
168532,"Gilda, no me arrepiento de este amor (2016)",Drama
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
141836,It Can't Be! (1975),Comedy
59188,Viva Zapata! (1952),Western
286055,Valley of the Sasquatch (2015),Horror
132084,Let It Be Me (1995),(no genres listed)
177585,Star Boys (2017),Drama
207624,O Noviço Rebelde (1997),Children|Comedy
111766,"Pied Piper, The (Pied Piper of Hamelin, The) (1972)",Children|Drama|Fantasy|Musical
145829,The True Story of the Nun of Monza (1980),(no genres listed)
291705,Cat Person (2023),Comedy|Thriller
271288,Crocodile Island (2020),Action|Adventure|Fantasy|Thriller
258053,Godavari (2006),Drama|Romance
144932,Official Rejection (2009),Comedy|Documentary
67803,One Kill (2000),Crime|Drama
283353,"Play It Again, Charlie Brown (1971)",Animation|Children
180255,She Loves Me Not (2013),Comedy|Drama|Romance
209359,Among the Shadows (2019),Crime|Horror|Thriller
216382,Hear Me (2009),Drama|Romance
89474,Our Very Own (1950),Drama
122104,Kevin Hart: Seriously Funny (2010),Comedy
278300,The Imaginary Doctor (2022),Comedy
205112,Belaja strela (2007),Action|Crime|Drama
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
133019,Catherine of Russia (1963),Drama|Romance
101448,My Last Five Girlfriends (2009),Comedy
212060,The Last Train from Madrid (1937),(no genres listed)
772,Quartier Mozart (1992),Comedy
101139,"I, Me aur Main (2013)",Drama
237219,Judge Horton and the Scottsboro Boys (1976),Drama
172693,The Nude (2001),Drama|Romance
214372,The Antifascists (2017),Documentary
216177,Growing Up (2018),Comedy|Romance
199422,Against The Night (2017),Horror|Mystery|Thriller
258855,John's Not Mad (1989),Documentary
5166,"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)",Comedy|Drama|Romance
291813,The City (2023),Drama|Mystery
153142,Room (2005),Documentary|Drama
142805,Helios (2015),Action|Crime
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
259579,Love for Sale (2006),Drama
244882,Wyrm (2019),Comedy
219179,Odette (1950),Drama|War
113422,Thieves (1977),Comedy
33722,Ladies in Lavender (2004),Comedy|Drama|Romance
133493,Three Supermen in the Jungle (1970),(no genres listed)
121205,Nine Lives (2002),Horror|Thriller
190309,Re Loca (2018),Comedy
276941,Tarzan's Revenge (1938),Action|Adventure|Children|Comedy|Romance
177297,Temple (2017),Horror
150948,Forty Little Mothers (1940),(no genres listed)
214924,Sterva (2009),Romance
3753,"Patriot, The (2000)",Action|Drama|War
69199,Ricky Rapper (Risto Räppääjä) (2008),Comedy|Musical
252518,Roy's World: Barry Gifford's Chicago (2020),Documentary
63312,Krabat (2008),Drama|Fantasy
247772,Bheja Fry 2 (2011),Comedy|Drama
170323,Madison County (2012),Horror|Mystery|Thriller
252910,Exterminator Seed (2017),Sci-Fi
212775,Love Undercover (2002),Action|Comedy|Romance
147230,Truffaldino from Bergamo (1977),Comedy|Romance
184669,Devil's Whisper (2017),Horror
265532,The Spore (2021),Horror
228245,The 100th Love with You (2017),Drama|Romance
203886,Soul to Keep (2018),Horror|Thriller
139594,Crash Site (2011),Drama
214094,Stuffed (2019),Documentary
162294,Charlie & Boots (2009),Comedy|Drama
6561,"Mouse That Roared, The (1959)",Comedy|War
276423,Jag är med barn (1979),Comedy
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
171707,Titeuf (2011),Animation
123147,Sierra (1950),Western
1231,"Right Stuff, The (1983)",Drama
1975,Friday the 13th Part 2 (1981),Horror
26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War
261291,Rattlesnake: The Ahanna Story (2020),Action|Crime
246056,Christmas in Wonderland (2007),Comedy
166570,When Two Worlds Collide (2016),Documentary
183619,Den of Thieves (2018),Crime
69358,American Violet (2008),Drama
290323,Panman (2011),Comedy|Horror
165809,The Halliday Brand (1957),Western
207041,Bled White (2012),(no genres listed)
180059,The Unmatchable Match (1990),Action|Crime
32120,Amongst Friends (1993),Crime|Drama
247582,The Auschwitz Report (2020),Drama|War
192067,Something Something... Unakkum Enakkum (2006),Action|Drama|Romance
173817,Он вам не Димон (2017),Documentary|Mystery
172857,Glukhar v kino (2010),(no genres listed)
134829,Ashens and the Quest for the Gamechild (2013),Adventure|Comedy
5677,Abandon (2002),Drama|Thriller
109368,Nightmare Factory (2011),Documentary
144500,Haunters (2010),Sci-Fi|Thriller
60384,Z Channel: A Magnificent Obsession (2004),Documentary
4663,She's Out of Control (1989),Comedy
179561,A Dogwalker's Christmas Tale (2015),Comedy
152680,Doomed: The Untold Story of Roger Corman's the Fantastic Four (2015),Documentary
194434,Adrenaline (1990),(no genres listed)
164431,Colors of Passion (2014),Drama
179851,Stingray (1978),Action
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
240646,Anishoara (2016),Drama
124833,Men of the Fighting Lady (1954),(no genres listed)
2595,Photographer (Fotoamator) (1998),Documentary
201074,Beats (2019),Drama
229665,Clownery (2020),Horror
170445,10 Days in a Madhouse (2015),(no genres listed)
290169,Miguel Wants to Fight (2023),Comedy
219830,Olympia (2018),Documentary
271315,Moon Crash (2022),Sci-Fi
203595,Gaijin: A Brazilian Odyssey (1980),Drama
213846,Agora ΙΙ: Δεσμώτες (2020),(no genres listed)
284195,A Good Person (2023),Comedy|Drama
87880,Guns at Batasi (1964),Drama
171535,The Rise and Fall of a Jungle Giant (1958),Documentary
247602,Under the Sun (1998),Drama|Romance
106972,"Man You Had in Mind, The (2006)",Documentary
246206,Polle fiction (2002),Comedy
208539,Cousins (2019),Comedy|Romance
116171,Everybody Dies But Me (2008),Drama
159823,Dylan Moran: Off The Hook (2015),Comedy
261013,Ex-Wife Killer (2017),Thriller
171465,The Haunted Castle (1896),Fantasy|Horror
162816,How to Get Rid of the Others (2007),Comedy|Drama
89769,"Romantic Englishwoman, The (1975)",Comedy|Drama
143448,Good-for-Nothing (1960),Action
197747,Your Lie in April (2016),Drama|Romance
153366,Cycling Chronicles: Landscapes the Boy Saw (2004),Horror
247364,Spare Parts (2003),Drama
40723,Wolf Creek (2005),Crime|Horror|Thriller
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX
190311,La omisión (2018),Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
6600,...And God Spoke (1993),Comedy
197265,Couch Potatoes (2017),Comedy
254688,A Hometown in Heart (1949),Drama
283899,A Tiger With No Stripes (2018),Animation|Children
281156,Lemonade War (2014),(no genres listed)
191659,Occupy Unmasked (2012),Documentary
53460,Surf's Up (2007),Animation|Children|Comedy
2875,Sommersby (1993),Drama|Mystery|Romance
264560,3 Seconds Divorce (2018),Documentary
173089,The She-Creature (1956),Fantasy|Horror|Romance
44937,"Child, The (L'enfant) (2005)",Crime|Drama
140455,Grace Kelly (1983),(no genres listed)
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
214142,The Hired Gun (1957),Western
58806,Smart People (2008),Comedy|Drama|Romance
1331,Audrey Rose (1977),Horror
144546,Run-ning-maen (2013),Action|Comedy|Thriller
279758,No Bears (2022),Drama|Romance
275909,C'est magnifique! (2022),Comedy|Drama
180089,Showgirls 2: Penny's from Heaven (2011),Comedy|Drama|Romance|Thriller
250930,The Lurker (2019),Horror|Mystery|Thriller
161328,Dear Eleanor (2016),Adventure|Comedy|Drama
164941,The Present (2014),Animation|Comedy
161324,An Episode in the Life of an Iron Picker (2013),Drama
147462,Dead Creatures (2001),Horror
227678,The Royal Road (2015),Documentary
245742,Tutta un'altra vita (2019),Comedy
161754,Ernst Thälmann - Führer seiner Klasse (1955),Drama
76163,Main Street (Calle Mayor) (1956),Drama
34158,Julie Johnson (2001),Drama
124170,Southie (1999),Action|Drama|Thriller
6846,Tough Guys Don't Dance (1987),Drama
131792,The Big Bet (1985),(no genres listed)
34216,Rick (2003),Comedy|Drama
200198,Fragments of Truth (2018),Documentary
126747,Lotta på Bråkmakargatan (1992),Children
198317,Cookin' with Gags (1955),(no genres listed)
2889,"Mystery, Alaska (1999)",Comedy|Drama
264796,Słaba płeć? (2015),Comedy|Romance
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama
128727,Bizarre (2015),(no genres listed)
203775,Guns of the Trees (1961),Drama
96598,"Wild Wild West Revisited, The (1979)",Action|Adventure|Sci-Fi|Western
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama
213495,Iron Cowboy: The Story of the 50.50.50 Triathlon (2018),(no genres listed)
262847,The Survivalist (2021),Action|Thriller
129771,Jacky in the Kingdom of Women (Jacky au royaume des filles) (2014),Comedy
224511,The Secrets of Quantum Physics (2014),Documentary
170241,Born in China (2017),Documentary|Drama
133988,Seventeen Again (2000),Children|Comedy|Drama|Fantasy
196615,Absentees (1996),Drama
149737,Sein letztes Rennen (2013),Comedy|Drama
219563,Changfeng Town (2019),(no genres listed)
268062,Outlaw Country (2012),Crime|Drama
198875,Dolphin Man (2017),Documentary
133525,Target of an Assassin (1977),(no genres listed)
211886,Shaadi Ke Side Effects (2014),Comedy|Romance
182905,Renesse (2016),Comedy
135841,Siddharth (2013),Drama
79213,Sade (2000),Crime|Drama
111793,Catlow (1971),Comedy|Western
3230,"Odessa File, The (1974)",Thriller
196105,Wolfgang A. Mozart (1994),(no genres listed)
134489,The Career of a Chambermaid (1976),Romance
270664,A Shot Through the Wall (2022),Crime|Drama|Thriller
211772,La risa en vacaciones (1988),Comedy
187753,Pope Francis: A Man of His Word (2018),Documentary
182435,The Most Wonderful Time of the Year (2008),Drama|Romance
214943,Foxtrot Six (2019),Action|Drama|Sci-Fi
151593,Martyrs (2016),(no genres listed)
216817,Scoob! (2020),Adventure|Animation|Children|Comedy|Mystery
65288,Six in Paris (Paris vu par...) (1965),Drama|Romance
171461,Revenge of the Creature (1955),Horror|Sci-Fi
151873,Hart to Hart: Secrets of the Hart (1995),Adventure|Crime|Mystery
74302,Extreme Justice (1993),Action|Thriller
185109,Disobedience (2018),Drama|Romance
183249,Behind the Door (1919),Drama|War
154386,Normaal: Ik Kom Altied Weer Terug,(no genres listed)
136538,Teen Titans: Trouble in Tokyo (2007),Action|Adventure|Animation|Children|Sci-Fi
239616,A Short Vision (1956),Animation|Drama|War
7461,"Strayed (égarés, Les) (2003)",Drama|Romance
166373,Food Choices (2016),Documentary
109567,All the Young Men (1960),Drama|War
156095,Beat (1997),Action|Drama
3326,What Planet Are You From? (2000),Comedy|Sci-Fi
196339,Sabrina (2018),Horror
230723,If Anything Happens I Love You (2020),Animation|Drama
102263,Ju-on: White Ghost (2009),Horror
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller
281346,Soldier Boy (2019),Drama|War
245372,The Samuel Project (2018),(no genres listed)
192851,Love Is All (2007),Comedy|Romance
2943,Indochine (1992),Drama|Romance
189303,"Tokyo Tower: Mom and Me, and Sometimes Dad (2007)",Drama
254200,Don't Speak (2015),Horror|Mystery|Thriller
203302,The Black Godfather (2019),Documentary
6437,13 Rue Madeleine (1947),Thriller|War
8584,Leave Her to Heaven (1945),Drama|Film-Noir
71418,Ballast (2008),Drama
265716,A Christmas Carol (2018),Drama|Fantasy
196933,The Other Side of Everything (2017),Documentary
128113,Finders Killers (1971),Western
5788,All or Nothing (2002),Drama
139351,Interstate (2008),Action|Adventure|Thriller
272475,The Eclipse: Courtship of the Sun and Moon (1907),Comedy|Fantasy|Romance
117734,The Collapsed (2011),Drama|Horror|Sci-Fi|Thriller
200092,Circle of Danger (1951),Thriller
163671,The Crazy Family (1984),Comedy|Drama
162408,A Stand Up Guy (2016),Comedy
7051,"What's New, Pussycat (1965)",Comedy
187737,A Very Potter Senior Year (2013),Comedy
225001,Night of the Bloody Apes (1969),Horror|Sci-Fi
177419,Sant'Agostino (2010),Drama
257339,Chernobyl: The Invisible Enemy (2021),Documentary
137036,The Surrogate (2013),Drama|Mystery|Thriller
227198,Letting Go (2012),Drama|Romance
283529,Beck 29 - Invasion (2015),Crime|Drama|Mystery|Thriller
86442,Crazy Love (a.k.a. Love Is a Dog from Hell) (1987),Drama
196201,Девочки,(no genres listed)
3657,Pandora and the Flying Dutchman (1951),Drama
101245,Herman's House (2012),Crime|Documentary
154816,Méditerranée (1963),(no genres listed)
60341,Standard Operating Procedure (2008),Crime|Documentary|War
183401,From Darkness (2002),Animation
1080,Monty Python's Life of Brian (1979),Comedy
84669,Lloyds of London (1936),Drama|Romance|War
158190,The Wrestler (1974),(no genres listed)
99841,Sister (L'enfant d'en haut) (2012),Crime|Drama
137152,Jaffa (2009),Drama
7324,Hidalgo (2004),Adventure|Drama
290803,IB 71 (2023),Action|Thriller|War
221560,In My Blood It Runs (2019),Documentary
250904,Kiss Shot (1989),Children|Drama
148640,The American Mall (2008),Comedy|Drama|Romance
88818,Bulldog Drummond (1929),Drama|Mystery|Thriller
215077,The Devil Plays (1931),(no genres listed)
238064,Cold Ground (2017),Horror|Mystery|Sci-Fi
137078,Stranger in My House (1999),Thriller
72647,Zorn's Lemma (1970),Drama
258877,Evolution (1954),(no genres listed)
87336,Playing 'In the Company of Men' (En jouant 'Dans la compagnie des hommes') (2003),Drama
48673,Kummelin jackpot (2006),Comedy
154584,The Whirl (2012),Action|Drama|Fantasy|Mystery
132737,The Hidden Hand (1942),Comedy|Drama|Mystery|Romance
138380,The Santa Claus Gang (2010),Comedy
130452,While We're Young (2014),Comedy|Drama
202753,The Big Apartment (2006),Comedy
195123,Death Kiss (2018),Action|Thriller
110065,Stunts (1977),Drama|Mystery
123172,Winter Break (2003),Comedy|Drama
197759,Going! Going! Gosh! (1952),Animation
32686,Blood on Satan's Claw (a.k.a. Satan's Skin) (1971),Horror|Thriller
125297,New World Order (2009),Documentary
135296,The Twin (1984),Comedy
202481,Cabin Fever (2000),(no genres listed)
147182,Metamorphosis: The Alien Factor (1990),Horror|Sci-Fi
244336,"Turtle Hill, Brooklyn (2013)",(no genres listed)
284749,The Donor Party (2023),Comedy
27496,Emmett's Mark (2002),Crime|Drama|Thriller
144196,Re-Kill (2015),Horror|Sci-Fi
215133,Stan Lee's Mighty 7 (2014),Animation|Children|Sci-Fi
222613,Guest iin London (2017),Comedy
202203,Je vais mieux (2018),Comedy
198891,A Blood Pledge (2009),Horror
65133,Blackadder Back & Forth (1999),Comedy
8882,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
4054,Save the Last Dance (2001),Drama|Romance
106304,Hit! (1973),Action|Drama
270194,Stroke of Luck (2022),Comedy
140635,Almost Mercy (2015),Horror
235693,Insert Coin (2020),Documentary
96316,Aliisa (1970),Drama
265436,The Crime of Doctor Crespi (1935),Crime|Horror|Mystery
262121,To Dance with the White Dog (1993),Drama
259721,Royal Jelly (2021),Horror
251738,Red Rocket (2021),(no genres listed)
244578,Atlantic Wall (1970),Adventure|Comedy|War
67168,Dance of the Dead (2008),Adventure|Comedy|Horror
268878,137 Shots (2021),Crime|Documentary
152900,Dil Ne Jise Apna Kahaa (2004),Drama|Romance
176431,Harvest of Fire (1996),Crime|Drama
159107,Bill Hicks: Totally Bill Hicks (1994),Comedy
249536,Save Ralph (2021),Animation
182249,Night (1930),Animation
188259,Mothers and Daughters (1974),Drama
290063,Tiffany Haddish: Black Mitzvah (2019),Comedy
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
186395,The Ballerina (2018),Drama|Horror|Thriller
156865,The Bamboo Blonde (1946),Romance|War
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary
144544,Platinum Data (2013),Drama|Mystery
140793,Sir Henry at Rawlinson End (1980),Comedy
205409,Separate Lives (1995),Drama|Mystery|Romance|Thriller
210971,Grand-Daddy Day Care (2019),Children|Comedy
8693,What Price Glory (1952),Drama|War
7219,They Drive by Night (1940),Drama
123526,While the City Sleeps (1928),(no genres listed)
112953,Valley of the Dragons (1961),Sci-Fi
250410,Andie the Great (2021),Comedy|Drama
118920,Butterfly Girl (2014),Documentary
260231,Ahed's Knee (2021),Drama
261963,Themes and Variations (1928),Action
5910,"Bolero (Uns et les autres, Les) (1981)",Drama|War
164669,Rag Union (2015),Comedy|Drama
111349,"Redes (Fishermen's Nets) (Wave, The) (1936)",Drama
86094,24 City (Er shi si cheng ji) (2008),Drama
109102,"Little Brother, Big Trouble: A Christmas Adventure (Niko 2: Lentäjäveljekset) (2012)",Adventure|Animation|Children|Comedy
97548,Giger's Necronomicon (1975),Documentary
163234,Refuge (2010),Drama|Romance
112725,Buffalo Bill (1944),Western
214478,The Yellow Squadron (1954),Action|Drama
165353,In a Valley of Violence (2016),Thriller|Western
7349,Broken Wings (Knafayim Shvurot) (2002),Drama
157963,The Final Comedown (1972),Drama
155555,Maïna (2014),Adventure|Drama
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
70301,Obsessed (2009),Crime|Drama|Thriller
121721,"Tarzan, the Ape Man (1959)",Action|Adventure
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller
96539,"Californie, La (2006)",Drama
287675,Gaga for Dada: The Original Art Rebels (2016),Documentary
140621,Russell Brand - From Addiction to Recovery (2012),Documentary
211333,Josh Kirby... Time Warrior: Trapped on Toyworld (1995),Action|Adventure|Sci-Fi
37957,4 (2005),Drama
148695,Under the Rainbow (2013),Comedy
6382,Together (Han ni Zai Yiki) (2002),Drama
155191,Unsere tollen Nichten (1963),Comedy
224787,Maestro (2014),Comedy|Drama
91058,Make Like a Thief (Juokse kuin varas) (1964),Comedy|Crime|Thriller
218289,Where We Belong (2019),Drama
87558,When Ladies Meet (1933),Comedy|Romance
243842,Attack from the Sea (1953),Drama|War
44100,Cyrano de Bergerac (1950),Drama|Romance
281388,The Phenomenon (2022),Documentary
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama
8007,Pure Country (1992),Drama|Musical|Romance
282441,Bewitching Kisses (1937),Drama|Romance
184097,Curvature (2017),Drama|Sci-Fi
91610,Toronto Stories (2008),Drama
127449,Hippie Masala - Forever in India (2006),Documentary
201743,Clemency (2019),Drama
241574,Hornblower: The Wrong War (1999),Action|Adventure|Drama
54341,Wild Tigers I Have Known (2006),Drama
253222,Respect the Law (1941),Crime
193942,Instant Family (2018),Comedy
77433,"Ten Commandments, The (1923)",Drama
136419,The Executioner's Song (1982),Crime|Drama
190907,Snowdrops and Aces (1983),Children|Comedy
225531,Panorama de l'arrivée en gare de Perrache pris du train (1896),Documentary
239092,Assassin's Game (2015),Action
26333,"Terminal Man, The (1974)",Sci-Fi|Thriller
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
173015,King Dinosaur (1955),Horror|Sci-Fi
4219,Girls Just Want to Have Fun (1985),Comedy
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama
177245,Same Kind of Different as Me (2017),Drama
190949,Sierra Burgess Is a Loser (2018),(no genres listed)
220892,Like You Mean It (2015),Drama
123194,See Girl Run (2013),Romance
147881,Corridor of Mirrors (1948),Drama|Fantasy|Mystery|Romance|Thriller
208975,Sprinter (2019),Drama
192303,The Lion Has Seven Heads (1970),Drama
211103,The Swordsman in Double Flag Town (1991),Adventure
164675,A Crush on You (2011),(no genres listed)
122932,Elsa & Fred (2014),Children|Comedy|Romance
223948,Small Country: An African Childhood (2020),Drama
78313,Adulthood (2008),Drama
99210,Seven Ways from Sundown (1960),Action|Adventure|Western
144860,Fred Rogers: America's Favorite Neighbor (2004),Children|Documentary
252516,Roller Town (2011),Action|Drama|Thriller
251492,National Theatre Live: Twelfth Night (2017),Comedy|Drama
89650,Ironclad (2011),Action|Adventure
109002,Song of the Bloodred Flower (Laulu tulipunaisesta kukasta) (1971),Drama
254760,Ripper Untold (2021),Horror
163747,Animals with the Tollkeeper (1998),Fantasy|Romance
258879,Count Me In (2021),Documentary
274793,PROBE: Unnatural Selection (1996),(no genres listed)
245376,The Totenwackers (2007),Adventure|Comedy
208639,The Village in the Woods (2019),Horror|Thriller
7155,Calendar Girls (2003),Comedy
152778,Frenchman's Creek (1998),Drama|Romance
220858,Signal 30 (1959),Documentary
86673,"Yes, Giorgio (1982)",Comedy|Musical|Romance
186943,Crow Hollow (1952),Thriller
259979,A Family Lost (2007),Adventure|Drama
235655,Alien Girl (2010),Action|Drama
187043,Faust: Love of the Damned (2001),Action|Drama|Fantasy|Horror|Sci-Fi|Thriller
193487,Entre ríos: todo lo que no dijimos (2014),Children|Comedy|Drama
223446,The Blue Flower of Novalis (2018),Documentary
238000,The Bay of Love and Sorrows (2002),Drama
166391,I'll Be Yours (1947),Comedy
237606,Gwen Stefani: You Make It Feel Like Christmas (2017),(no genres listed)
8781,"Manchurian Candidate, The (2004)",Thriller
241284,Cortex (2008),Thriller
228725,The Amazing Wiplala (2014),Adventure|Children|Fantasy
517,Rising Sun (1993),Action|Drama|Mystery
120418,Full Clip (2006),Action|Thriller
663,Kids in the Hall: Brain Candy (1996),Comedy
171581,Flower (2017),(no genres listed)
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi
209315,Little Women (2019),Drama|Romance
102131,Valentino (1977),Drama
180953,The Carer (2016),Comedy
167270,Behind the Camera: The Unauthorized Story of 'Charlie's Angels' (2004),(no genres listed)
130576,Midnight Special (2015),Drama|Sci-Fi
68662,Folks! (1992),Comedy
288867,20 Days in Mariupol (2023),Documentary|War
